module;category;difficulty;question;prompt;stimulus;options;answer;explanation;hint;is_active
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-870-CA-96;Comparez les propositions au modèle.;"[""VP-870-CA-96"", ""PV-870-CA-96"", ""PV 870-CA-96"", ""PV-870-CA-97""]";PV-870-CA-96;La séquence correcte est « PV-870-CA-96 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 4 » contient la suite ?;Comptez uniquement le chiffre demandé.;34325172361558832593227388968416;"[""3"", ""1"", ""2"", ""4""]";2;Le chiffre « 4 » apparaît aux positions [2, 30], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 3 » contient la suite ?;Comptez uniquement le chiffre demandé.;146847976161313974798983459;"[""4"", ""3"", ""5"", ""2""]";3;Le chiffre « 3 » apparaît aux positions [13, 15, 24], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-544-BA-23;Comparez les propositions au modèle.;"[""PV-544-BA-23"", ""PV-544-BA-24"", ""PV 544-BA-23"", ""VP-544-BA-23""]";PV-544-BA-23;La séquence correcte est « PV-544-BA-23 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-268-BA-74;Comparez les propositions au modèle.;"[""VP-268-BA-74"", ""PV-268-BA-74"", ""PV 268-BA-74"", ""PV-268-BA-75""]";PV-268-BA-74;La séquence correcte est « PV-268-BA-74 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-139-CA-35;Comparez les propositions au modèle.;"[""PV-139-CA-36"", ""PV 139-CA-35"", ""VP-139-CA-35"", ""PV-139-CA-35""]";PV-139-CA-35;La séquence correcte est « PV-139-CA-35 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 5 » contient la suite ?;Comptez uniquement le chiffre demandé.;41645332981115442499294984919628;"[""2"", ""3"", ""1"", ""4""]";2;Le chiffre « 5 » apparaît aux positions [5, 14], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-352-BA-21;Comparez les propositions au modèle.;"[""PV-352-BA-22"", ""PV-352-BA-21"", ""VP-352-BA-21"", ""PV 352-BA-21""]";PV-352-BA-21;La séquence correcte est « PV-352-BA-21 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 8 » contient la suite ?;Comptez uniquement le chiffre demandé.;6366776939932757472277463259;"[""0"", ""1"", ""3"", ""2""]";0;Le chiffre « 8 » apparaît aux positions [], soit 0 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-272-AB-66;Comparez les propositions au modèle.;"[""PV-272-AB-67"", ""PV-272-AB-66"", ""PV 272-AB-66"", ""VP-272-AB-66""]";PV-272-AB-66;La séquence correcte est « PV-272-AB-66 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-189-BA-72;Comparez les propositions au modèle.;"[""PV-189-BA-73"", ""VP-189-BA-72"", ""PV 189-BA-72"", ""PV-189-BA-72""]";PV-189-BA-72;La séquence correcte est « PV-189-BA-72 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 4 » contient la suite ?;Comptez uniquement le chiffre demandé.;44516433252479441398358698287569;"[""5"", ""8"", ""7"", ""6""]";6;Le chiffre « 4 » apparaît aux positions [1, 2, 6, 12, 15, 16], soit 6 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Combien de chiffres « 7 » contient la suite ?;Comptez uniquement le chiffre demandé.;42982194516953798696259821587;"[""3"", ""2"", ""4"", ""1""]";2;Le chiffre « 7 » apparaît aux positions [15, 29], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 5 » contient la suite ?;Comptez uniquement le chiffre demandé.;7174192147175351581785;"[""4"", ""5"", ""3"", ""6""]";4;Le chiffre « 5 » apparaît aux positions [13, 15, 17, 22], soit 4 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-929-BA-98;Comparez les propositions au modèle.;"[""VP-929-BA-98"", ""PV-929-BA-99"", ""PV-929-BA-98"", ""PV 929-BA-98""]";PV-929-BA-98;La séquence correcte est « PV-929-BA-98 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-981-BA-93;Comparez les propositions au modèle.;"[""VP-981-BA-93"", ""PV 981-BA-93"", ""PV-981-BA-93"", ""PV-981-BA-94""]";PV-981-BA-93;La séquence correcte est « PV-981-BA-93 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 5 » contient la suite ?;Comptez uniquement le chiffre demandé.;87312437645443125386374;"[""3"", ""4"", ""2"", ""1""]";2;Le chiffre « 5 » apparaît aux positions [11, 17], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-556-CA-61;Comparez les propositions au modèle.;"[""PV-556-CA-62"", ""PV 556-CA-61"", ""PV-556-CA-61"", ""VP-556-CA-61""]";PV-556-CA-61;La séquence correcte est « PV-556-CA-61 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-935-CA-35;Comparez les propositions au modèle.;"[""VP-935-CA-35"", ""PV-935-CA-36"", ""PV-935-CA-35"", ""PV 935-CA-35""]";PV-935-CA-35;La séquence correcte est « PV-935-CA-35 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 6 » contient la suite ?;Comptez uniquement le chiffre demandé.;164757216997878793792442;"[""4"", ""2"", ""1"", ""3""]";2;Le chiffre « 6 » apparaît aux positions [2, 9], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-395-AC-81;Comparez les propositions au modèle.;"[""PV 395-AC-81"", ""PV-395-AC-81"", ""PV-395-AC-82"", ""VP-395-AC-81""]";PV-395-AC-81;La séquence correcte est « PV-395-AC-81 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-902-AC-94;Comparez les propositions au modèle.;"[""PV-902-AC-94"", ""PV 902-AC-94"", ""PV-902-AC-95"", ""VP-902-AC-94""]";PV-902-AC-94;La séquence correcte est « PV-902-AC-94 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Combien de chiffres « 3 » contient la suite ?;Comptez uniquement le chiffre demandé.;2732397919416562467675;"[""4"", ""1"", ""3"", ""2""]";2;Le chiffre « 3 » apparaît aux positions [3, 5], soit 2 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Difficile;Combien de chiffres « 5 » contient la suite ?;Comptez uniquement le chiffre demandé.;366466988591993921815287853;"[""4"", ""5"", ""2"", ""3""]";3;Le chiffre « 5 » apparaît aux positions [10, 21, 26], soit 3 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
psychotechnique;concentration;Facile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-573-BA-34;Comparez les propositions au modèle.;"[""PV-573-BA-34"", ""VP-573-BA-34"", ""PV 573-BA-34"", ""PV-573-BA-35""]";PV-573-BA-34;La séquence correcte est « PV-573-BA-34 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Moyenne;Quelle séquence est strictement identique au modèle ?;Modèle : PV-808-AB-83;Comparez les propositions au modèle.;"[""PV 808-AB-83"", ""VP-808-AB-83"", ""PV-808-AB-83"", ""PV-808-AB-84""]";PV-808-AB-83;La séquence correcte est « PV-808-AB-83 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Difficile;Quelle séquence est strictement identique au modèle ?;Modèle : PV-560-CA-72;Comparez les propositions au modèle.;"[""PV-560-CA-72"", ""VP-560-CA-72"", ""PV-560-CA-73"", ""PV 560-CA-72""]";PV-560-CA-72;La séquence correcte est « PV-560-CA-72 » car elle reprend exactement tous les caractères du modèle. Les autres propositions changent un tiret, un chiffre ou l'ordre des lettres. Le piège est de lire le code globalement au lieu de vérifier chaque caractère.;Comparer caractère par caractère.;true
psychotechnique;concentration;Facile;Combien de chiffres « 8 » contient la suite ?;Comptez uniquement le chiffre demandé.;9247888637493151834;"[""5"", ""6"", ""3"", ""4""]";4;Le chiffre « 8 » apparaît aux positions [5, 6, 7, 17], soit 4 occurrence(s). Les autres réponses sont des erreurs typiques de +1 ou -1. La méthode fiable est de regrouper mentalement la suite par paquets de trois caractères.;Faire des groupes de trois.;true
